horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
0.9232787440220515,124,32,14,2,0.4397637589505044,0.4137167988950893,0.19150905457276668,2,jmstate,0.6295860111713409
0.9499780833721161,124,32,14,4,0.724088176133832,0.6813949816737167,0.27816289588924137,2,jmstate,0.6295860111713409
0.9766774227221807,124,32,14,4,0.7188260692093448,0.689624303335986,0.28367100796523903,2,jmstate,0.6295860111713409
1.0033767620722454,124,32,14,4,0.7188260692093448,0.689624303335986,0.2943825588237681,2,jmstate,0.6295860111713409
1.0300761014223099,124,32,14,5,0.8180442856246009,0.7501712710198153,0.33628843264732633,2,jmstate,0.6295860111713409
1.0567754407723744,124,32,14,5,0.8163372230268049,0.7501712710198153,0.33860712781191943,2,jmstate,0.6295860111713409
1.083474780122439,124,32,14,5,0.8310820884267488,0.7501712710198153,0.335034973735275,2,jmstate,0.6295860111713409
1.1101741194725037,124,32,14,5,0.8310820884267488,0.7501712710198153,0.3371720484422541,2,jmstate,0.6295860111713409
1.1368734588225682,124,32,14,5,0.8310820884267488,0.7501712710198153,0.341411493924078,2,jmstate,0.6295860111713409
1.1635727981726327,124,32,14,5,0.8310820884267488,0.7501712710198153,0.34841082629897,2,jmstate,0.6295860111713409
1.1902721375226974,124,32,14,5,0.8099673494800924,0.7562060221823953,0.35869835973130315,2,jmstate,0.6295860111713409
1.216971476872762,124,32,14,5,0.8075941710324515,0.7562060221823953,0.35208854532172756,2,jmstate,0.6295860111713409
1.2436708162228265,124,32,14,5,0.7755265328711933,0.7562060221823953,0.3670800938167872,2,jmstate,0.6295860111713409
1.2703701555728912,124,32,14,5,0.9306318394454319,0.7473239411861737,0.17576418832328175,2,jmstate,0.6295860111713409
1.297069494922956,124,32,14,5,0.9132897993067899,0.7473239411861737,0.17106088091729593,2,jmstate,0.6295860111713409
1.3237688342730205,124,32,14,5,0.9132897993067899,0.7473239411861737,0.16643577681568605,2,jmstate,0.6295860111713409
1.350468173623085,124,32,14,5,0.82657959861358,0.7473239411861737,0.1637639532432662,2,jmstate,0.6295860111713409
1.3771675129731498,124,32,14,5,0.82657959861358,0.7473239411861737,0.15961828782994014,2,jmstate,0.6295860111713409
1.403866852323214,124,32,14,5,0.82657959861358,0.7473239411861737,0.1535447502009817,2,jmstate,0.6295860111713409
1.4305661916732788,124,32,14,5,,,,2,jmstate,0.6295860111713409
0.9060640305280685,56,22,7,1,0.6315789473684211,0.5714285714285714,0.047508958490037466,2,jmstate,0.8879777491092682
